area;upm;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;periodo
1;170150318001;2;2;1;2;3;2;2;1;1;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2512;525,481445452393;202104
1;170150318102;2;3;2;2;3;2;3;2;3;3;3;3;3;3;2;2;2;2;2;3;3;3;3;2512;529,28644368167;202104
1;170150318102;2;2;2;2;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2512;660,360146118324;202104
1;170150318102;3;3;2;3;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;3;2512;710,903877487879;202104
1;170150318102;3;3;3;3;3;2;3;3;2;2;3;3;3;3;2;2;2;2;2;2;2;3;2;2512;613,409964962315;202104
1;170150318102;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2512;529,28644368167;202104
1;170150318102;2;2;2;2;3;1;2;2;1;2;3;3;3;3;3;3;2;2;2;2;2;2;1;2512;880,564883019355;202104
1;170150322602;3;2;2;2;3;1;3;2;2;2;3;3;2;3;2;2;2;2;2;3;3;2;2;2513;252,251783570855;202104
1;170150322602;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;2513;519,278455863218;202104
1;170150322602;2;2;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;2513;314,71999074596;202104
1;170150322602;3;3;3;3;3;2;3;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;519,278455863218;202104
1;170150322602;2;2;3;1;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;2;2;2;2513;314,71999074596;202104
1;170150322602;2;2;1;1;3;1;2;3;2;2;2;3;2;3;2;3;2;2;2;3;2;3;2;2513;540,084298941557;202104
1;170150322602;2;2;1;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;1;3;1;2513;342,354941061321;202104
1;170150323103;3;1;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;720,631326504057;202104
1;170150323103;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;436,754272871945;202104
1;170150323103;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2513;720,631326504057;202104
1;170150323103;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;470,18329001101;202104
1;170150323103;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;2;2;2;2;3;3;3;3;2513;544,91309742477;202104
1;170150323103;3;3;3;3;3;3;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;544,91309742477;202104
1;170150323103;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;436,754272871945;202104
1;170150326303;3;3;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;1;3;3;2511;703,821075276111;202104
1;170150326303;3;1;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2511;824,820873125206;202104
1;170150326303;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2511;930,782389879625;202104
1;170150326303;1;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;1;3;3;2511;752,233533768953;202104
1;170150326303;3;1;3;3;3;1;3;2;2;2;3;3;3;3;3;3;2;2;2;3;1;3;1;2511;851,410727582248;202104
1;170150326303;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;1;3;1;2511;589,644429353751;202104
1;170150326303;1;1;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;1;3;1;2511;833,303327233713;202104
1;170150328203;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;512,455787902519;202104
1;170150328203;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2512;639,361508344272;202104
1;170150328203;3;3;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;797,694450921144;202104
1;170150328203;1;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2512;838,502550461692;202104
1;170150328203;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;572,402398241925;202104
1;170150328203;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;512,455787902519;202104
1;170150328203;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;512,455787902519;202104
1;170150329802;2;2;2;2;3;1;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;2;2;2512;455,784206652123;202104
1;170150329802;2;2;2;2;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2512;568,655647421493;202104
1;170150329802;3;3;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;2;3;2;2512;568,655647421493;202104
1;170150329802;2;2;2;2;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;2512;709,478829289865;202104
1;170150329802;2;2;2;2;3;2;3;2;2;1;3;3;3;3;2;2;2;2;2;2;3;2;2;2512;455,784206652123;202104
1;170150336701;3;3;2;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;512,455787902519;202104
1;170150336701;2;2;2;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;639,361508344272;202104
1;170150336701;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;3;2;2;2;3;3;3;3;2512;944,446626307243;202104
1;170150336701;2;3;2;2;3;2;3;2;2;2;3;3;3;3;2;3;2;2;2;3;3;3;3;2512;593,904285013348;202104
1;170150336701;3;2;2;2;3;2;3;2;3;2;3;2;3;3;3;2;2;2;2;3;3;3;3;2512;1007,78673918573;202104
1;170150336701;2;2;3;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;512,455787902519;202104
1;170150336701;3;2;2;2;3;2;3;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2512;797,694450921144;202104
1;170150337702;2;2;2;2;3;2;3;2;2;2;3;2;3;3;2;2;2;2;2;3;3;3;3;2512;714,580509325951;202104
1;170150337702;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;3;2;2;2;3;3;3;3;2512;891,540856911867;202104
1;170150337702;1;1;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;2512;1267,71097552035;202104
1;170150337702;3;3;1;1;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;1110,47909938938;202104
1;170150337702;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;714,580509325951;202104
1;170150337702;3;2;2;2;3;2;3;2;2;1;3;2;3;3;3;3;2;2;2;3;3;3;2;2512;822,188914749622;202104
1;170150337702;3;2;2;2;3;2;2;2;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;937,149909339538;202104
1;170150338706;2;2;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;2;2;3;1;2512;551,60600719898;202104
1;170150338706;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;2512;735,545417234962;202104
1;170150338706;3;2;1;2;3;2;3;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;2512;910,133210744693;202104
1;170150338706;1;2;1;1;2;1;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;3;2512;910,133210744693;202104
1;170150338706;2;2;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;2512;593,825735348204;202104
1;170150338706;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2512;978,583910927986;202104
1;170150338706;2;2;2;2;2;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;3;2512;910,133210744693;202104
1;170150340503;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;1;2;2;2513;344,548378412996;202104
1;170150340503;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;2;2;2;3;3;2;2;2513;773,629676464116;202104
1;170150340503;2;1;1;1;1;1;2;2;2;3;3;3;3;3;3;3;2;2;2;2;1;2;2;2513;387,702190870658;202104
1;170150340503;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2513;550,472952227453;202104
1;170150340503;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2513;671,766243829857;202104
1;170150340503;3;1;1;1;1;1;1;1;2;2;3;3;3;3;3;3;2;2;2;1;1;2;1;2513;655,784923314319;202104
1;170150340503;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2513;508,989411521727;202104
1;170150342002;3;2;2;2;3;2;3;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;814,465799388006;202104
1;170150342002;3;3;2;3;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;2;2512;693,681309870533;202104
1;170150342002;2;2;1;2;2;2;2;1;1;1;3;3;1;1;3;3;1;2;1;2;2;2;2;2512;441,928322172074;202104
1;170150342002;3;2;2;2;3;2;3;2;2;1;3;2;3;3;3;2;2;2;2;3;3;3;2;2512;551,368460097749;202104
1;170150342002;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2512;814,465799388006;202104
1;170150342002;3;2;2;2;3;2;3;2;2;2;3;2;3;2;2;2;2;2;2;3;3;3;3;2512;615,867039314119;202104
1;170150342002;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;2;2;2;2;3;3;3;3;2512;658,229563718787;202104
1;170150345601;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;1011,87109654441;202104
1;170150345601;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;688,206977265301;202104
1;170150345601;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;655,567313021345;202104
1;170150345601;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;512,388010599751;202104
1;170150345601;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;688,206977265301;202104
1;170150345601;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;634,140410351843;202104
1;170150345601;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;512,388010599751;202104
1;170150346302;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;2;2;2;3;2;2;2;2512;689,280366087907;202104
1;170150346302;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;1;2;2;2512;473,813345029031;202104
1;170150346302;3;1;2;1;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;1;2512;549,120104704092;202104
1;170150346302;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2512;510,078850407011;202104
1;170150346302;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2512;680,17054917608;202104
1;170150346302;2;1;1;1;1;1;1;1;2;2;3;3;3;2;3;3;2;2;2;3;1;3;1;2512;728,450556922945;202104
1;170150346302;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2512;901,817183312113;202104
1;170150351901;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;2512;875,361350646683;202104
1;170150351901;1;2;3;3;4;3;4;3;3;3;3;3;2;2;2;2;2;2;2;3;3;3;3;2512;816,924936207501;202104
1;170150351901;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;912,488069620076;202104
1;170150351901;3;3;3;3;3;1;2;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;2512;813,282948606475;202104
1;170150351901;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2512;993,646842623004;202104
1;170150351901;3;3;1;3;3;1;3;2;1;2;3;3;3;3;2;2;1;2;1;3;2;2;2;2512;1304,49539258815;202104
1;170150351901;3;1;1;2;3;2;3;2;1;1;3;3;3;3;2;2;2;2;2;3;1;1;1;2512;1050,11346834321;202104
1;170150353101;1;2;1;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;1;1;2513;417,86387489704;202104
1;170150353101;3;2;2;3;3;1;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2513;388,154655253351;202104
1;170150353101;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2513;388,154655253351;202104
1;170150353101;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2513;651,582949778517;202104
1;170150353101;3;2;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;481,949809621041;202104
1;170150353101;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;405,716636103032;202104
1;170150353704;3;3;2;2;2;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;3;3;2;2513;348,439989754456;202104
1;170150353704;2;2;1;2;3;1;3;1;2;2;3;3;3;2;2;2;2;2;2;3;2;3;3;2513;574,915433277134;202104
1;170150353704;3;3;2;2;3;1;2;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;489,656031131244;202104
1;170150353704;3;2;2;2;3;1;3;2;1;1;3;3;2;2;2;2;2;2;2;3;2;3;2;2513;434,72846375432;202104
1;170150353704;2;2;3;2;3;1;3;1;1;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2513;536,535858371702;202104
1;170150353704;3;3;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;2513;509,466288581296;202104
1;170150353704;3;3;3;2;3;1;3;1;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;383,09762265414;202104
1;170150354704;3;2;2;2;2;3;2;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2513;726,757317612406;202104
1;170150354704;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;650,645411261152;202104
1;170150354704;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;2;2;2;3;3;2;2;2513;512,859385811548;202104
1;170150354704;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;566,674854667377;202104
1;170150354704;2;2;2;3;3;3;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2513;495,365330329468;202104
1;170150354704;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;3;3;3;3;2513;636,978675535502;202104
1;170150354704;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2513;512,859385811548;202104
1;170150356602;2;2;2;2;3;1;3;1;3;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2512;614,288508017045;202104
1;170150356602;2;2;2;2;3;2;2;2;3;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2512;772,841552823198;202104
1;170150356602;2;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;2512;492,359482494577;202104
1;170150356602;1;2;2;2;3;1;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2512;587,698218011696;202104
1;170150356602;3;2;3;2;3;1;3;3;1;2;3;3;3;3;3;3;2;2;2;3;1;3;2;2512;686,147417010532;202104
1;170150356602;3;2;2;2;3;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;1;3;3;2512;766,412315590903;202104
1;170150357502;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;591,232357741554;202104
1;170150357502;3;2;3;3;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;473,879706184578;202104
1;170150357502;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;510,150290821866;202104
1;170150357502;3;3;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;631,900381170036;202104
1;170150357502;3;3;3;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;830,158153338428;202104
1;170150357701;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;1;2;2;3;3;2512;891,576540112286;202104
1;170150357701;2;2;1;2;3;1;3;2;1;1;3;3;3;3;3;3;2;1;1;3;3;2;2;2512;1013,74545404483;202104
1;170150357701;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;918,270523479359;202104
1;170150357701;3;3;1;1;3;1;3;1;2;2;1;1;3;3;3;3;2;2;2;3;3;3;3;2512;1508,0710575129;202104
1;170150357701;2;2;2;2;3;1;2;1;1;1;3;3;1;3;3;3;2;2;2;2;2;3;3;2512;852,98347113224;202104
1;170150360003;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;657,34129907891;202104
1;170150360003;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;398,21713114795;202104
1;170150360003;3;2;3;3;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2513;559,606892721422;202104
1;170150360003;3;3;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2513;606,394482336955;202104
1;170150360003;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;319,175726150878;202104
1;170150360003;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;457,80062519189;202104
1;170150360003;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2513;568,699311350617;202104
1;170150363001;3;3;1;1;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;406,805685541498;202104
1;170150363001;2;2;2;2;3;2;3;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;3;2513;257,609112664996;202104
1;170150363001;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;230,630202121925;202104
1;170150363001;1;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;1;3;1;2513;510,476022580461;202104
1;170150363001;2;2;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;362,01314257779;202104
1;170150363001;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;257,609112664996;202104
1;170150371003;1;2;1;2;2;2;2;2;2;2;3;3;3;1;2;2;2;2;1;3;3;3;3;2512;673,291727494085;202104
1;170150371003;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;1;3;1;2512;535,161921912315;202104
1;170150371003;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;645,897273159805;202104
1;170150371003;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;408,063080325609;202104
1;170150371003;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;602,451276058458;202104
1;170150371003;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2;2;1;3;1;3;3;2512;544,136439340864;202104
1;170150372501;2;2;3;1;2;2;2;2;2;1;2;3;3;3;3;3;2;2;2;3;2;3;3;2513;449,599986779943;202104
1;170150372501;2;2;2;2;3;1;2;2;1;1;3;3;3;3;3;3;2;2;2;2;3;3;2;2513;642,079867653923;202104
1;170150372501;3;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;842,945595053774;202104
1;170150372501;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;560,93995323138;202104
1;170150372501;2;2;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;2;1;3;2;2513;663,775035799151;202104
1;170150372501;3;3;3;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;583,781902517461;202104
1;170150372501;3;3;3;2;3;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;469,942049540191;202104
1;170150374904;2;2;1;2;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;2;2;3;3;2512;568,392076573924;202104
1;170150374904;1;2;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2512;453,40342258401;202104
1;170150374904;3;2;2;2;3;1;2;2;1;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2512;510,690554942073;202104
1;170150374904;2;2;2;2;3;1;3;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2512;568,844466793985;202104
1;170150374904;2;2;2;2;3;2;3;2;1;2;3;2;3;2;3;2;2;2;2;2;2;3;2;2512;405,919347772868;202104
1;170150374904;3;2;3;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2512;421,167417803583;202104
1;170150374904;2;2;2;2;3;2;2;2;1;1;3;3;2;2;2;2;2;2;1;2;2;3;3;2512;669,39030673162;202104
1;170150379402;3;3;1;2;3;1;2;2;1;1;3;3;3;3;3;3;1;2;2;3;3;3;3;2512;916,131741777385;202104
1;170150379402;3;3;1;2;3;2;2;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;615,835960717021;202104
1;170150379402;2;2;2;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;463,907826026135;202104
1;170150379402;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;415,323645097466;202104
1;170150379402;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;714,335871200326;202104
1;170150379402;3;3;1;2;2;2;2;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;714,335871200326;202104
1;170150379402;3;3;2;2;3;2;3;2;1;1;3;3;1;1;3;3;2;2;2;3;3;3;3;2512;679,570694491829;202104
1;170150379602;2;1;2;2;3;1;3;2;3;3;3;3;3;2;3;3;2;2;2;3;2;3;2;2513;341,695989952757;202104
1;170150379602;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;1;3;2513;367,849279832143;202104
1;170150379602;3;3;1;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;514,606114414475;202104
1;170150379602;1;1;1;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;1;3;1;2513;563,788037794351;202104
1;170150379602;3;3;1;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;1;3;3;2513;448,123565961752;202104
1;170150379602;2;2;1;2;3;2;3;2;1;2;3;3;3;3;2;2;2;2;2;3;1;3;1;2513;396,004333242936;202104
1;170150379602;3;3;3;2;3;1;3;1;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;477,115873158523;202104
1;170150387601;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2513;348,439989754456;202104
1;170150387601;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;375,109462986725;202104
1;170150387601;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2513;574,915433277134;202104
1;170150387601;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;470,854346354442;202104
1;170150387601;2;2;3;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;467,539878901248;202104
1;170150387601;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2513;574,554143212435;202104
1;170150387601;2;2;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;2;2;2;2513;439,597684193898;202104
1;170150389802;3;2;3;2;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2511;660,266608039131;202104
1;170150389802;1;2;2;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2511;959,727101736188;202104
1;170150389802;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;1;2511;511,887475045667;202104
1;170150389802;2;2;2;2;3;1;3;2;2;1;3;3;2;1;2;3;2;2;1;3;3;3;2;2511;810,234349142379;202104
1;170150389802;3;3;3;3;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2511;844,598835261141;202104
1;170150389802;3;3;3;1;3;2;3;2;1;1;1;1;3;3;3;3;2;2;2;3;3;3;3;2511;638,65245719499;202104
1;170150392101;3;2;3;3;3;3;3;3;1;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2512;1039,79263974046;202104
1;170150392101;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;1146,65697163941;202104
1;170150392101;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;992,986313267199;202104
1;170150392101;2;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;596,860270615875;202104
1;170150392101;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2512;744,668109718622;202104
1;170150392101;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2512;666,6804403053;202104
1;170150392101;3;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2512;744,668109718622;202104
1;170150395901;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;2513;381,83666481842;202104
1;170150395901;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;2513;339,924749167405;202104
1;170150395901;2;2;2;1;3;1;3;2;1;1;3;3;3;2;2;2;2;2;2;3;3;3;3;2513;302,088881275233;202104
1;170150395901;2;2;2;2;3;2;3;2;1;1;3;3;3;3;2;2;2;2;2;3;3;3;3;2513;381,83666481842;202104
1;170150395901;3;3;1;3;3;1;3;2;1;2;3;3;3;3;2;2;2;2;2;3;3;3;3;2513;408,467253053223;202104
1;170150395901;2;2;2;2;3;1;3;2;1;1;3;3;2;2;2;2;2;2;2;2;1;2;3;2513;408,012541638588;202104
1;170150398501;2;2;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2513;370,919989093453;202104
1;170150398501;3;3;1;1;4;1;4;1;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2513;370,919989093453;202104
1;170150398501;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2513;370,919989093453;202104
1;170150398501;3;3;2;2;4;2;4;2;2;2;3;3;2;3;3;3;2;2;2;2;2;2;2;2513;370,919989093453;202104
1;170150398501;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2513;578,734050160313;202104
